ID,SMILES_chiral,SMILES_no_chiral,Target_1,pIC50_1,Target_category,Dataset,pEC50,Target_2,pIC50_2
CHEMBL4756632,S(=O)(=O)(NC(=O)c1[nH]c2c([N+](=O)[O-])ccc(Nc3cc(OC(F)F)ccc3)c2c1)c1ccc(OC)cc1,S(=O)(=O)(NC(=O)c1[nH]c2c([N+](=O)[O-])ccc(Nc3cc(OC(F)F)ccc3)c2c1)c1ccc(OC)cc1,Fructose 1 6 bisphosphatase (FBPase),6.8860564,Fructose 1 6 bisphosphatase (FBPase),ChEMBL,,,
CHEMBL4747394,S(=O)(=O)(NC(=O)c1[nH]c2c([N+](=O)[O-])ccc(Nc3cc(OC)ccc3)c2c1)c1ccccc1,S(=O)(=O)(NC(=O)c1[nH]c2c([N+](=O)[O-])ccc(Nc3cc(OC)ccc3)c2c1)c1ccccc1,Fructose 1 6 bisphosphatase (FBPase),6.8538718,Fructose 1 6 bisphosphatase (FBPase),ChEMBL,,,
CHEMBL4751290,S(=O)(=O)(NC(=O)c1[nH]c2c([N+](=O)[O-])ccc(Nc3cc(OC)ccc3)c2c1)c1ccc([N+](=O)[O-])cc1,S(=O)(=O)(NC(=O)c1[nH]c2c([N+](=O)[O-])ccc(Nc3cc(OC)ccc3)c2c1)c1ccc([N+](=O)[O-])cc1,Fructose 1 6 bisphosphatase (FBPase),6.6777806,Fructose 1 6 bisphosphatase (FBPase),ChEMBL,,,
CHEMBL4795892,S(=O)(=O)(NC(=O)c1[nH]c2c([N+](=O)[O-])ccc(Nc3cc(OC)ccc3)c2c1)c1ccc(OC(F)(F)F)cc1,S(=O)(=O)(NC(=O)c1[nH]c2c([N+](=O)[O-])ccc(Nc3cc(OC)ccc3)c2c1)c1ccc(OC(F)(F)F)cc1,Fructose 1 6 bisphosphatase (FBPase),6.5686364,Fructose 1 6 bisphosphatase (FBPase),ChEMBL,,,
CHEMBL4740367,S(=O)(=O)(NC(=O)c1[nH]c2c([N+](=O)[O-])ccc(Nc3cc(OC)ccc3)c2c1)c1cc(OC)ccc1,S(=O)(=O)(NC(=O)c1[nH]c2c([N+](=O)[O-])ccc(Nc3cc(OC)ccc3)c2c1)c1cc(OC)ccc1,Fructose 1 6 bisphosphatase (FBPase),6.8239088,Fructose 1 6 bisphosphatase (FBPase),ChEMBL,,,
CHEMBL4782493,S(=O)(=O)(NC(=O)c1[nH]c2c([N+](=O)[O-])ccc(Nc3c(OC)cccc3)c2c1)c1ccccc1,S(=O)(=O)(NC(=O)c1[nH]c2c([N+](=O)[O-])ccc(Nc3c(OC)cccc3)c2c1)c1ccccc1,Fructose 1 6 bisphosphatase (FBPase),5.5086384,Fructose 1 6 bisphosphatase (FBPase),ChEMBL,,,
CHEMBL4762938,S(=O)(=O)(NC(=O)c1[nH]c2c([N+](=O)[O-])ccc(Nc3ccc(OC)cc3)c2c1)c1ccccc1,S(=O)(=O)(NC(=O)c1[nH]c2c([N+](=O)[O-])ccc(Nc3ccc(OC)cc3)c2c1)c1ccccc1,Fructose 1 6 bisphosphatase (FBPase),6,Fructose 1 6 bisphosphatase (FBPase),ChEMBL,,,
CHEMBL4741542,S(=O)(=O)(NC(=O)c1[nH]c2c([N+](=O)[O-])ccc(Nc3cc(OC)ccc3)c2c1)c1c(F)cccc1,S(=O)(=O)(NC(=O)c1[nH]c2c([N+](=O)[O-])ccc(Nc3cc(OC)ccc3)c2c1)c1c(F)cccc1,Fructose 1 6 bisphosphatase (FBPase),6.6197886,Fructose 1 6 bisphosphatase (FBPase),ChEMBL,,,
CHEMBL4748637,S(=O)(=O)(NC(=O)c1[nH]c2c([N+](=O)[O-])ccc(Nc3cc(OC)ccc3)c2c1)C,S(=O)(=O)(NC(=O)c1[nH]c2c([N+](=O)[O-])ccc(Nc3cc(OC)ccc3)c2c1)C,Fructose 1 6 bisphosphatase (FBPase),4.3010302,Fructose 1 6 bisphosphatase (FBPase),ChEMBL,,,
CHEMBL4746499,S(=O)(=O)(NC(=O)c1[nH]c2c([N+](=O)[O-])ccc(Nc3cc(OC)ccc3)c2c1)c1cc2c(cc1)cccc2,S(=O)(=O)(NC(=O)c1[nH]c2c([N+](=O)[O-])ccc(Nc3cc(OC)ccc3)c2c1)c1cc2c(cc1)cccc2,Fructose 1 6 bisphosphatase (FBPase),6.5528421,Fructose 1 6 bisphosphatase (FBPase),ChEMBL,,,
CHEMBL4786333,S(=O)(=O)(NC(=O)c1[nH]c2c([N+](=O)[O-])ccc(Nc3cc(OC)ccc3)c2c1)c1cc(F)ccc1,S(=O)(=O)(NC(=O)c1[nH]c2c([N+](=O)[O-])ccc(Nc3cc(OC)ccc3)c2c1)c1cc(F)ccc1,Fructose 1 6 bisphosphatase (FBPase),6.8538718,Fructose 1 6 bisphosphatase (FBPase),ChEMBL,,,
CHEMBL4756676,S(=O)(=O)(NC(=O)c1[nH]c2c([N+](=O)[O-])ccc(Nc3cc(OC)ccc3)c2c1)c1ccc(F)cc1,S(=O)(=O)(NC(=O)c1[nH]c2c([N+](=O)[O-])ccc(Nc3cc(OC)ccc3)c2c1)c1ccc(F)cc1,Fructose 1 6 bisphosphatase (FBPase),6.7958798,Fructose 1 6 bisphosphatase (FBPase),ChEMBL,,,
CHEMBL4748284,S(=O)(=O)(NC(=O)c1[nH]c2c([N+](=O)[O-])ccc(Nc3cc(OC)ccc3)c2c1)c1cc([N+](=O)[O-])ccc1,S(=O)(=O)(NC(=O)c1[nH]c2c([N+](=O)[O-])ccc(Nc3cc(OC)ccc3)c2c1)c1cc([N+](=O)[O-])ccc1,Fructose 1 6 bisphosphatase (FBPase),7,Fructose 1 6 bisphosphatase (FBPase),ChEMBL,,,
CHEMBL4763758,S(=O)(=O)(NC(=O)c1[nH]c2c([N+](=O)[O-])ccc(Nc3cc(OC)ccc3)c2c1)C1CC1,S(=O)(=O)(NC(=O)c1[nH]c2c([N+](=O)[O-])ccc(Nc3cc(OC)ccc3)c2c1)C1CC1,Fructose 1 6 bisphosphatase (FBPase),5.5376019,Fructose 1 6 bisphosphatase (FBPase),ChEMBL,,,
CHEMBL4755462,S(=O)(=O)(NC(=O)c1[nH]c2c([N+](=O)[O-])ccc(Nc3cc(OC)ccc3)c2c1)c1sccc1,S(=O)(=O)(NC(=O)c1[nH]c2c([N+](=O)[O-])ccc(Nc3cc(OC)ccc3)c2c1)c1sccc1,Fructose 1 6 bisphosphatase (FBPase),6.4948502,Fructose 1 6 bisphosphatase (FBPase),ChEMBL,,,
CHEMBL4753292,S(=O)(=O)(NC(=O)c1[nH]c2c(c(Nc3cc(OC)ccc3)cc(F)c2)c1)c1ccc(OC)cc1,S(=O)(=O)(NC(=O)c1[nH]c2c(c(Nc3cc(OC)ccc3)cc(F)c2)c1)c1ccc(OC)cc1,Fructose 1 6 bisphosphatase (FBPase),5.9208188,Fructose 1 6 bisphosphatase (FBPase),ChEMBL,,,
CHEMBL4755544,Clc1cc(Nc2cc(OC)ccc2)c2c([nH]c(C(=O)NS(=O)(=O)c3ccc(OC)cc3)c2)c1,Clc1cc(Nc2cc(OC)ccc2)c2c([nH]c(C(=O)NS(=O)(=O)c3ccc(OC)cc3)c2)c1,Fructose 1 6 bisphosphatase (FBPase),5.9586072,Fructose 1 6 bisphosphatase (FBPase),ChEMBL,,,
CHEMBL4747143,S(=O)(=O)(NC(=O)c1[nH]c2c(c(Nc3cc(OC)ccc3)cc(C)c2)c1)c1ccc(OC)cc1,S(=O)(=O)(NC(=O)c1[nH]c2c(c(Nc3cc(OC)ccc3)cc(C)c2)c1)c1ccc(OC)cc1,Fructose 1 6 bisphosphatase (FBPase),5.4436975,Fructose 1 6 bisphosphatase (FBPase),ChEMBL,,,
CHEMBL4746110,S(=O)(=O)(NC(=O)c1[nH]c2c(F)ccc(Nc3cc(OC)ccc3)c2c1)c1ccc(OC)cc1,S(=O)(=O)(NC(=O)c1[nH]c2c(F)ccc(Nc3cc(OC)ccc3)c2c1)c1ccc(OC)cc1,Fructose 1 6 bisphosphatase (FBPase),6.2441254,Fructose 1 6 bisphosphatase (FBPase),ChEMBL,,,
CHEMBL4764458,Clc1c2[nH]c(C(=O)NS(=O)(=O)c3ccc(OC)cc3)cc2c(Nc2cc(OC)ccc2)cc1,Clc1c2[nH]c(C(=O)NS(=O)(=O)c3ccc(OC)cc3)cc2c(Nc2cc(OC)ccc2)cc1,Fructose 1 6 bisphosphatase (FBPase),6.7958798,Fructose 1 6 bisphosphatase (FBPase),ChEMBL,,,
CHEMBL4792258,S(=O)(=O)(NC(=O)c1[nH]c2c(C#N)ccc(Nc3cc(OC)ccc3)c2c1)c1ccc(OC)cc1,S(=O)(=O)(NC(=O)c1[nH]c2c(C#N)ccc(Nc3cc(OC)ccc3)c2c1)c1ccc(OC)cc1,Fructose 1 6 bisphosphatase (FBPase),6.4436975,Fructose 1 6 bisphosphatase (FBPase),ChEMBL,,,
CHEMBL4791144,S(=O)(=O)(NC(=O)c1[nH]c2c(C(F)(F)F)ccc(Nc3cc(OC)ccc3)c2c1)c1ccc(OC)cc1,S(=O)(=O)(NC(=O)c1[nH]c2c(C(F)(F)F)ccc(Nc3cc(OC)ccc3)c2c1)c1ccc(OC)cc1,Fructose 1 6 bisphosphatase (FBPase),6.2924299,Fructose 1 6 bisphosphatase (FBPase),ChEMBL,,,
CHEMBL4784745,S(=O)(=O)(NC(=O)c1n(C)c2c([N+](=O)[O-])ccc(Nc3cc(OC)ccc3)c2c1)c1ccc(OC)cc1,S(=O)(=O)(NC(=O)c1n(C)c2c([N+](=O)[O-])ccc(Nc3cc(OC)ccc3)c2c1)c1ccc(OC)cc1,Fructose 1 6 bisphosphatase (FBPase),7.3979402,Fructose 1 6 bisphosphatase (FBPase),ChEMBL,,,
CHEMBL4749495,S(=O)(=O)(NC(=O)c1n(CC)c2c([N+](=O)[O-])ccc(Nc3cc(OC)ccc3)c2c1)c1ccc(OC)cc1,S(=O)(=O)(NC(=O)c1n(CC)c2c([N+](=O)[O-])ccc(Nc3cc(OC)ccc3)c2c1)c1ccc(OC)cc1,Fructose 1 6 bisphosphatase (FBPase),6.6777806,Fructose 1 6 bisphosphatase (FBPase),ChEMBL,,,
CHEMBL4745108,S(=O)(=O)(NC(=O)c1n(CC(C)C)c2c([N+](=O)[O-])ccc(Nc3cc(OC)ccc3)c2c1)c1ccc(OC)cc1,S(=O)(=O)(NC(=O)c1n(CC(C)C)c2c([N+](=O)[O-])ccc(Nc3cc(OC)ccc3)c2c1)c1ccc(OC)cc1,Fructose 1 6 bisphosphatase (FBPase),6.3979402,Fructose 1 6 bisphosphatase (FBPase),ChEMBL,,,
CHEMBL4799382,S(=O)(=O)(NC(=O)c1n(C)c2c([N+](=O)[O-])ccc(Nc3cc(C)ccc3)c2c1)c1ccc(OC)cc1,S(=O)(=O)(NC(=O)c1n(C)c2c([N+](=O)[O-])ccc(Nc3cc(C)ccc3)c2c1)c1ccc(OC)cc1,Fructose 1 6 bisphosphatase (FBPase),7.0457573,Fructose 1 6 bisphosphatase (FBPase),ChEMBL,,,
CHEMBL4795527,S(=O)(=O)(NC(=O)c1n(C)c2c([N+](=O)[O-])ccc(Nc3cc(OCC)ccc3)c2c1)c1ccc(OC)cc1,S(=O)(=O)(NC(=O)c1n(C)c2c([N+](=O)[O-])ccc(Nc3cc(OCC)ccc3)c2c1)c1ccc(OC)cc1,Fructose 1 6 bisphosphatase (FBPase),6.6382723,Fructose 1 6 bisphosphatase (FBPase),ChEMBL,,,
CHEMBL4750118,S(=O)(=O)(NC(=O)c1n(C)c2c([N+](=O)[O-])ccc(Nc3cc(NC(=O)C)ccc3)c2c1)c1ccc(OC)cc1,S(=O)(=O)(NC(=O)c1n(C)c2c([N+](=O)[O-])ccc(Nc3cc(NC(=O)C)ccc3)c2c1)c1ccc(OC)cc1,Fructose 1 6 bisphosphatase (FBPase),7.2291479,Fructose 1 6 bisphosphatase (FBPase),ChEMBL,,,
CHEMBL4763100,S(=O)(=O)(NC(=O)c1n(C)c2c([N+](=O)[O-])ccc(Nc3cc(OC)cc(OC)c3)c2c1)c1ccc(OC)cc1,S(=O)(=O)(NC(=O)c1n(C)c2c([N+](=O)[O-])ccc(Nc3cc(OC)cc(OC)c3)c2c1)c1ccc(OC)cc1,Fructose 1 6 bisphosphatase (FBPase),7.2006593,Fructose 1 6 bisphosphatase (FBPase),ChEMBL,,,
CHEMBL4748130,S(=O)(=O)(NC(=O)c1n(C)c2c([N+](=O)[O-])ccc(Nc3cc(OC)c(OC)c(OC)c3)c2c1)c1ccc(OC)cc1,S(=O)(=O)(NC(=O)c1n(C)c2c([N+](=O)[O-])ccc(Nc3cc(OC)c(OC)c(OC)c3)c2c1)c1ccc(OC)cc1,Fructose 1 6 bisphosphatase (FBPase),5.8860564,Fructose 1 6 bisphosphatase (FBPase),ChEMBL,,,
CHEMBL4764972,Clc1c(OC)cc(Nc2c3c(n(C)c(C(=O)NS(=O)(=O)c4ccc(OC)cc4)c3)c([N+](=O)[O-])cc2)cc1,Clc1c(OC)cc(Nc2c3c(n(C)c(C(=O)NS(=O)(=O)c4ccc(OC)cc4)c3)c([N+](=O)[O-])cc2)cc1,Fructose 1 6 bisphosphatase (FBPase),7.2006593,Fructose 1 6 bisphosphatase (FBPase),ChEMBL,,,
CHEMBL4779257,S(=O)(=O)(NC(=O)c1[nH]c2c([N+](=O)[O-])ccc(Oc3cc(OC)ccc3)c2c1)c1ccc(OC)cc1,S(=O)(=O)(NC(=O)c1[nH]c2c([N+](=O)[O-])ccc(Oc3cc(OC)ccc3)c2c1)c1ccc(OC)cc1,Fructose 1 6 bisphosphatase (FBPase),5.8538718,Fructose 1 6 bisphosphatase (FBPase),ChEMBL,,,
CHEMBL4793570,S(=O)(=O)(NC(=O)c1[nH]c2c([N+](=O)[O-])ccc(Sc3cc(OC)ccc3)c2c1)c1ccc(OC)cc1,S(=O)(=O)(NC(=O)c1[nH]c2c([N+](=O)[O-])ccc(Sc3cc(OC)ccc3)c2c1)c1ccc(OC)cc1,Fructose 1 6 bisphosphatase (FBPase),6.154902,Fructose 1 6 bisphosphatase (FBPase),ChEMBL,,,
CHEMBL4746846,S(=O)(=O)(NC(=O)c1[nH]c2c([N+](=O)[O-])ccc(N(C)c3cc(OC)ccc3)c2c1)c1ccc(OC)cc1,S(=O)(=O)(NC(=O)c1[nH]c2c([N+](=O)[O-])ccc(N(C)c3cc(OC)ccc3)c2c1)c1ccc(OC)cc1,Fructose 1 6 bisphosphatase (FBPase),4.3010302,Fructose 1 6 bisphosphatase (FBPase),ChEMBL,,,
CHEMBL4748788,S(=O)(=O)(NC(=O)c1[nH]c2c([N+](=O)[O-])ccc(C(=O)c3ccccc3)c2c1)c1ccc(OC)cc1,S(=O)(=O)(NC(=O)c1[nH]c2c([N+](=O)[O-])ccc(C(=O)c3ccccc3)c2c1)c1ccc(OC)cc1,Fructose 1 6 bisphosphatase (FBPase),5,Fructose 1 6 bisphosphatase (FBPase),ChEMBL,,,
CHEMBL4741890,S(=O)(=O)(NC(=O)c1[nH]c2c([N+](=O)[O-])ccc(NCc3cc(OC)ccc3)c2c1)c1ccc(OC)cc1,S(=O)(=O)(NC(=O)c1[nH]c2c([N+](=O)[O-])ccc(NCc3cc(OC)ccc3)c2c1)c1ccc(OC)cc1,Fructose 1 6 bisphosphatase (FBPase),6.0132284,Fructose 1 6 bisphosphatase (FBPase),ChEMBL,,,
CHEMBL4753815,S(=O)(=O)(NC(=O)c1[nH]c2c([N+](=O)[O-])ccc(NC(=O)c3ccccc3)c2c1)c1ccc(OC)cc1,S(=O)(=O)(NC(=O)c1[nH]c2c([N+](=O)[O-])ccc(NC(=O)c3ccccc3)c2c1)c1ccc(OC)cc1,Fructose 1 6 bisphosphatase (FBPase),6.0604806,Fructose 1 6 bisphosphatase (FBPase),ChEMBL,,,
CHEMBL4752768,S(=O)(=O)(NC(=O)c1[nH]c2c([N+](=O)[O-])ccc(NCCC)c2c1)c1ccc(OC)cc1,S(=O)(=O)(NC(=O)c1[nH]c2c([N+](=O)[O-])ccc(NCCC)c2c1)c1ccc(OC)cc1,Fructose 1 6 bisphosphatase (FBPase),5.8538718,Fructose 1 6 bisphosphatase (FBPase),ChEMBL,,,
CHEMBL4756467,S(=O)(=O)(NC(=O)c1[nH]c2c([N+](=O)[O-])ccc(NCCOC)c2c1)c1ccc(OC)cc1,S(=O)(=O)(NC(=O)c1[nH]c2c([N+](=O)[O-])ccc(NCCOC)c2c1)c1ccc(OC)cc1,Fructose 1 6 bisphosphatase (FBPase),5.7695513,Fructose 1 6 bisphosphatase (FBPase),ChEMBL,,,
CHEMBL4749960,S(=O)(=O)(NC(=O)c1[nH]c2c([N+](=O)[O-])ccc(NCCCOC)c2c1)c1ccc(OC)cc1,S(=O)(=O)(NC(=O)c1[nH]c2c([N+](=O)[O-])ccc(NCCCOC)c2c1)c1ccc(OC)cc1,Fructose 1 6 bisphosphatase (FBPase),5.7447276,Fructose 1 6 bisphosphatase (FBPase),ChEMBL,,,
CHEMBL4779877,S(=O)(=O)(NC(=O)c1[nH]c2c([N+](=O)[O-])ccc(NC3CCCCC3)c2c1)c1ccc(OC)cc1,S(=O)(=O)(NC(=O)c1[nH]c2c([N+](=O)[O-])ccc(NC3CCCCC3)c2c1)c1ccc(OC)cc1,Fructose 1 6 bisphosphatase (FBPase),5.6989698,Fructose 1 6 bisphosphatase (FBPase),ChEMBL,,,
CHEMBL4759529,S(=O)(=O)(NC(=O)c1[nH]c2c([N+](=O)[O-])ccc(N3CCOCC3)c2c1)c1ccccc1,S(=O)(=O)(NC(=O)c1[nH]c2c([N+](=O)[O-])ccc(N3CCOCC3)c2c1)c1ccccc1,Fructose 1 6 bisphosphatase (FBPase),4.4485502,Fructose 1 6 bisphosphatase (FBPase),ChEMBL,,,
CHEMBL4750488,Clc1c2c(c([N+](=O)[O-])cc1)[nH]c(C(=O)NS(=O)(=O)c1ccccc1)c2,Clc1c2c(c([N+](=O)[O-])cc1)[nH]c(C(=O)NS(=O)(=O)c1ccccc1)c2,Fructose 1 6 bisphosphatase (FBPase),4.6143937,Fructose 1 6 bisphosphatase (FBPase),ChEMBL,,,
CHEMBL4747278,Clc1c2n(C)c(C(=O)NS(=O)(=O)c3ccc(OC)cc3)cc2c(Nc2cc(OC)ccc2)cc1,Clc1c2n(C)c(C(=O)NS(=O)(=O)c3ccc(OC)cc3)cc2c(Nc2cc(OC)ccc2)cc1,Fructose 1 6 bisphosphatase (FBPase),7.2839966,Fructose 1 6 bisphosphatase (FBPase),ChEMBL,,,
CHEMBL4752882,Clc1c2n(C)c(C(=O)NS(=O)(=O)c3ccccc3)cc2c(Nc2cc(OC)ccc2)cc1,Clc1c2n(C)c(C(=O)NS(=O)(=O)c3ccccc3)cc2c(Nc2cc(OC)ccc2)cc1,Fructose 1 6 bisphosphatase (FBPase),6.7447276,Fructose 1 6 bisphosphatase (FBPase),ChEMBL,,,
CHEMBL4748117,Clc1c2n(C)c(C(=O)NS(=O)(=O)c3cc(OC)ccc3)cc2c(Nc2cc(OC)ccc2)cc1,Clc1c2n(C)c(C(=O)NS(=O)(=O)c3cc(OC)ccc3)cc2c(Nc2cc(OC)ccc2)cc1,Fructose 1 6 bisphosphatase (FBPase),6.8239088,Fructose 1 6 bisphosphatase (FBPase),ChEMBL,,,
CHEMBL4790364,Clc1c2n(C)c(C(=O)NS(=O)(=O)c3c(F)cccc3)cc2c(Nc2cc(OC)ccc2)cc1,Clc1c2n(C)c(C(=O)NS(=O)(=O)c3c(F)cccc3)cc2c(Nc2cc(OC)ccc2)cc1,Fructose 1 6 bisphosphatase (FBPase),6.8538718,Fructose 1 6 bisphosphatase (FBPase),ChEMBL,,,
CHEMBL4784026,Clc1c2n(C)c(C(=O)NS(=O)(=O)c3cc(F)ccc3)cc2c(Nc2cc(OC)ccc2)cc1,Clc1c2n(C)c(C(=O)NS(=O)(=O)c3cc(F)ccc3)cc2c(Nc2cc(OC)ccc2)cc1,Fructose 1 6 bisphosphatase (FBPase),6.6382723,Fructose 1 6 bisphosphatase (FBPase),ChEMBL,,,
CHEMBL4754167,Clc1c2n(C)c(C(=O)NS(=O)(=O)c3ccc(F)cc3)cc2c(Nc2cc(OC)ccc2)cc1,Clc1c2n(C)c(C(=O)NS(=O)(=O)c3ccc(F)cc3)cc2c(Nc2cc(OC)ccc2)cc1,Fructose 1 6 bisphosphatase (FBPase),6.3279023,Fructose 1 6 bisphosphatase (FBPase),ChEMBL,,,
CHEMBL4790616,Brc1cc(S(=O)(=O)NC(=O)c2n(C)c3c(Cl)ccc(Nc4cc(OC)ccc4)c3c2)ccc1,Brc1cc(S(=O)(=O)NC(=O)c2n(C)c3c(Cl)ccc(Nc4cc(OC)ccc4)c3c2)ccc1,Fructose 1 6 bisphosphatase (FBPase),6.8538718,Fructose 1 6 bisphosphatase (FBPase),ChEMBL,,,
CHEMBL4759549,Clc1c2n(C)c(C(=O)NS(=O)(=O)c3ccc(C)cc3)cc2c(Nc2cc(OC)ccc2)cc1,Clc1c2n(C)c(C(=O)NS(=O)(=O)c3ccc(C)cc3)cc2c(Nc2cc(OC)ccc2)cc1,Fructose 1 6 bisphosphatase (FBPase),7.1487417,Fructose 1 6 bisphosphatase (FBPase),ChEMBL,,,
CHEMBL4758944,Clc1c2n(C)c(C(=O)NS(=O)(=O)c3c(OC(F)(F)F)cccc3)cc2c(Nc2cc(OC)ccc2)cc1,Clc1c2n(C)c(C(=O)NS(=O)(=O)c3c(OC(F)(F)F)cccc3)cc2c(Nc2cc(OC)ccc2)cc1,Fructose 1 6 bisphosphatase (FBPase),6.1135092,Fructose 1 6 bisphosphatase (FBPase),ChEMBL,,,
CHEMBL4745214,Clc1c2n(C)c(C(=O)NS(=O)(=O)c3cc(OC(F)(F)F)ccc3)cc2c(Nc2cc(OC)ccc2)cc1,Clc1c2n(C)c(C(=O)NS(=O)(=O)c3cc(OC(F)(F)F)ccc3)cc2c(Nc2cc(OC)ccc2)cc1,Fructose 1 6 bisphosphatase (FBPase),7.070581,Fructose 1 6 bisphosphatase (FBPase),ChEMBL,,,
CHEMBL4760200,Clc1c2n(C)c(C(=O)NS(=O)(=O)c3ccc(OC(F)(F)F)cc3)cc2c(Nc2cc(OC)ccc2)cc1,Clc1c2n(C)c(C(=O)NS(=O)(=O)c3ccc(OC(F)(F)F)cc3)cc2c(Nc2cc(OC)ccc2)cc1,Fructose 1 6 bisphosphatase (FBPase),7.154902,Fructose 1 6 bisphosphatase (FBPase),ChEMBL,,,
CHEMBL4762728,Clc1c2n(C)c(C(=O)NS(=O)(=O)c3cc(C#N)ccc3)cc2c(Nc2cc(OC)ccc2)cc1,Clc1c2n(C)c(C(=O)NS(=O)(=O)c3cc(C#N)ccc3)cc2c(Nc2cc(OC)ccc2)cc1,Fructose 1 6 bisphosphatase (FBPase),7.251812,Fructose 1 6 bisphosphatase (FBPase),ChEMBL,,,
CHEMBL4792810,Clc1c2n(C)c(C(=O)NS(=O)(=O)c3cc(CC(C)C)ccc3)cc2c(Nc2cc(OC)ccc2)cc1,Clc1c2n(C)c(C(=O)NS(=O)(=O)c3cc(CC(C)C)ccc3)cc2c(Nc2cc(OC)ccc2)cc1,Fructose 1 6 bisphosphatase (FBPase),6.0268722,Fructose 1 6 bisphosphatase (FBPase),ChEMBL,,,
CHEMBL4749376,Clc1c2n(C)c(C(=O)NS(=O)(=O)c3cnccc3)cc2c(Nc2cc(OC)ccc2)cc1,Clc1c2n(C)c(C(=O)NS(=O)(=O)c3cnccc3)cc2c(Nc2cc(OC)ccc2)cc1,Fructose 1 6 bisphosphatase (FBPase),6.6575775,Fructose 1 6 bisphosphatase (FBPase),ChEMBL,,,
CHEMBL4792830,Clc1c2n(C)c(C(=O)NS(=O)(=O)c3sc(CC(C)C)cc3)cc2c(Nc2cc(OC)ccc2)cc1,Clc1c2n(C)c(C(=O)NS(=O)(=O)c3sc(CC(C)C)cc3)cc2c(Nc2cc(OC)ccc2)cc1,Fructose 1 6 bisphosphatase (FBPase),6.8860564,Fructose 1 6 bisphosphatase (FBPase),ChEMBL,,,
CHEMBL4758681,Clc1c2n(C)c(C(=O)NS(=O)(=O)c3cc4c(N(C)CC4)cc3)cc2c(Nc2cc(OC)ccc2)cc1,Clc1c2n(C)c(C(=O)NS(=O)(=O)c3cc4c(N(C)CC4)cc3)cc2c(Nc2cc(OC)ccc2)cc1,Fructose 1 6 bisphosphatase (FBPase),6.2291479,Fructose 1 6 bisphosphatase (FBPase),ChEMBL,,,
CHEMBL4739933,Clc1c2n(C)c(C(=O)NS(=O)(=O)c3cc4c(N(C)CCC4)cc3)cc2c(Nc2cc(OC)ccc2)cc1,Clc1c2n(C)c(C(=O)NS(=O)(=O)c3cc4c(N(C)CCC4)cc3)cc2c(Nc2cc(OC)ccc2)cc1,Fructose 1 6 bisphosphatase (FBPase),6.2676063,Fructose 1 6 bisphosphatase (FBPase),ChEMBL,,,
CHEMBL4797929,Clc1c2n(C)c(C(=O)NS(=O)(=O)c3cc4N(C)CCCc4cc3)cc2c(Nc2cc(OC)ccc2)cc1,Clc1c2n(C)c(C(=O)NS(=O)(=O)c3cc4N(C)CCCc4cc3)cc2c(Nc2cc(OC)ccc2)cc1,Fructose 1 6 bisphosphatase (FBPase),6.1739254,Fructose 1 6 bisphosphatase (FBPase),ChEMBL,,,
CHEMBL4776774,Clc1c2c(c(Nc3cc(OC)ccc3)cc1)[nH]c(C(=O)NS(=O)(=O)c1ccc(OC)cc1)c2,Clc1c2c(c(Nc3cc(OC)ccc3)cc1)[nH]c(C(=O)NS(=O)(=O)c1ccc(OC)cc1)c2,Fructose 1 6 bisphosphatase (FBPase),7,Fructose 1 6 bisphosphatase (FBPase),ChEMBL,,,
CHEMBL4799206,Clc1c2c(n(C)c(C(=O)NS(=O)(=O)c3ccc(OC)cc3)c2)c(Nc2cc(OC)ccc2)cc1,Clc1c2c(n(C)c(C(=O)NS(=O)(=O)c3ccc(OC)cc3)c2)c(Nc2cc(OC)ccc2)cc1,Fructose 1 6 bisphosphatase (FBPase),5,Fructose 1 6 bisphosphatase (FBPase),ChEMBL,,,
CHEMBL4755209,Clc1c2n(C)c(C(=O)NS(=O)(=O)c3ccc(OC)cc3)nc2c(Nc2cc(OC)ccc2)cc1,Clc1c2n(C)c(C(=O)NS(=O)(=O)c3ccc(OC)cc3)nc2c(Nc2cc(OC)ccc2)cc1,Fructose 1 6 bisphosphatase (FBPase),7.5686364,Fructose 1 6 bisphosphatase (FBPase),ChEMBL,,,
CHEMBL4790795,S(=O)(=O)(NC(=O)c1[nH]c2NC=CC(=Nc3cc(OC)ccc3)c2c1)c1ccc(OC)cc1,S(=O)(=O)(NC(=O)c1[nH]c2NC=CC(=Nc3cc(OC)ccc3)c2c1)c1ccc(OC)cc1,Fructose 1 6 bisphosphatase (FBPase),6.1487417,Fructose 1 6 bisphosphatase (FBPase),ChEMBL,,,
CHEMBL4759496,Clc1c2n(C)c(C(=O)NS(=O)(=O)c3ccc(OC)cc3)cc2c(Nc2cc(OC)ccc2)cc1,Clc1c2n(C)c(C(=O)NS(=O)(=O)c3ccc(OC)cc3)cc2c(Nc2cc(OC)ccc2)cc1,Fructose 1 6 bisphosphatase (FBPase),7.5376019,Fructose 1 6 bisphosphatase (FBPase),ChEMBL,,,
CHEMBL4784789,[P+]([OH0])(=O)([O-])c1oc(C2=C(C(=O)C(C)(C)C)SC(=N)N2)cc1,[P+]([OH0])(=O)([O-])c1oc(C2=C(C(=O)C(C)(C)C)SC(=N)N2)cc1,Fructose 1 6 bisphosphatase (FBPase),7.6197886,Fructose 1 6 bisphosphatase (FBPase),ChEMBL,,,
